algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,nsr_honest,nsr_attacker,noise_norm_honest,noise_norm_attacker,sigma_n_honest,sigma_n_attacker,eps_n_honest,eps_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,sigma_dp_honest,sigma_dp_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,94,7.3753374795794375,0.8793087286502123,8.505405620113015,0.9394331654664263,1.7079705130308867,1209.6902178955079,1000.0,0.5557784450585742,1.0,10462,538,0,112,7214.178077941817,0.0,135.51154613494873,0.0,0.6014939807603491,0.0,5.1566698423258375,0.0,135.51154613494873,0.0,2.451973330229521,16.604711236953737,0.6014939807603491,0.0,0.7381297629326582,0.0,5.1566698423258375,1.0722308809002286,0.7381297629326582,0.6014939807603491,5.420461845397949,288.5671231176727
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,95,7.3753374795794375,0.8796772290021181,5.654763727933169,0.8979713956550799,1.601162850856781,1206.6532751464845,1000.0,0.3499077763000548,1.0,10496,760,0,122,7126.373385170522,0.0,136.33387110783502,0.0,0.6041958228342156,0.0,5.2062428259927875,0.0,136.33387110783502,0.0,1.2957308819660773,19.154475889205933,0.6041958228342156,0.0,0.6884729885137998,0.0,5.2062428259927875,1.0526640631250814,0.6884729885137998,0.6041958228342156,8.861701622009278,463.2142700360839
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,96,7.498432686455008,0.8796469786763191,4.613683271259069,0.8101190967285339,1.5422544951240222,1206.3731384277344,1000.0,0.18558970226803415,1.0,10136,519,33,86,7228.248108961622,0.0,135.50290298461914,0.0,0.6002290721471661,0.0,5.2464517439733935,0.0,135.50290298461914,0.0,1.2024748623371124,808.659084508419,0.6002290721471661,0.0,0.7240937165915966,0.0,5.2464517439733935,1.0476839263435667,0.7240937165915966,0.6002290721471661,8.130174179077148,433.6948865376973
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,97,7.498432686455008,0.8797627265751362,2.6292380082607267,0.8754635913451059,1.6366829574108124,1862.314066772461,1000.0,0.34903434995464716,1.0,10405,567,0,116,7628.257008418346,0.0,136.48985871814546,0.0,0.605177490747093,0.0,5.283501317734674,0.0,136.48985871814546,0.0,1.740397913115365,8.94500373840332,0.605177490747093,0.0,0.7176034911757424,0.0,5.283501317734674,1.0391042897240963,0.7176034911757424,0.605177490747093,7.165717582702637,400.4834929419632
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,98,7.498432686455008,0.8797969779372216,2.9469616028666494,0.8880529465715152,1.8142633523259843,1860.3110369873048,1000.0,0.46412630758365786,1.0,10237,309,0,110,7516.911087836827,0.0,135.56109074183874,0.0,0.6021543886698254,0.0,5.3063789110729,0.0,135.56109074183874,0.0,2.66436231136322,6.817582325935364,0.6021543886698254,0.0,0.7354594894817897,0.0,5.3063789110729,1.0347513718611343,0.7354594894817897,0.6021543886698254,4.744638175964355,263.09188807428893
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,99,7.498432686455008,0.8793957281112671,1.9860562494397163,0.8871605431538311,1.5797929629683494,1868.2078564453125,1000.0,0.44857864392814983,1.0,10510,649,0,115,7093.341535518991,0.0,137.23434295654297,0.0,0.608376041060722,0.0,5.3294973125786465,0.0,137.23434295654297,0.0,2.038331001996994,6.4842875790596,0.608376041060722,0.0,0.6493982847779989,0.0,5.3294973125786465,1.037092841257148,0.6493982847779989,0.608376041060722,6.861717147827148,354.6670767759495
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,100,7.498432686455008,0.8798069769144058,1.938516418337822,0.7219179370918417,1.9493712782859802,1861.0459283447265,1000.0,0.2365237033000191,1.0,10067,282,28,87,7670.040095823291,0.0,135.37488114206414,0.0,0.600229072147166,0.0,5.360043718572167,0.0,135.37488114206414,0.0,2.7489996772063408,558.2178322672844,0.600229072147166,0.0,0.7488379431398291,0.0,5.360043718572167,1.0314010802423903,0.7488379431398291,0.600229072147166,6.430306854248047,364.32690455160645
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,101,7.498432686455008,0.8799967275559902,1.762730624228716,0.8654016115929909,1.7416889626871457,2276.0921179199217,1000.0,0.5012369877840773,1.0,10575,745,0,118,7784.589988816705,0.0,135.3983709161932,0.0,0.6002290721471659,0.0,5.396808706312945,0.0,135.3983709161932,0.0,1.8110990524291992,18.22118770122528,0.6002290721471659,0.0,0.7205611358989369,0.0,5.396808706312945,1.021033240045076,0.7205611358989369,0.6002290721471659,7.446910400390625,428.1524493849187
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,102,7.498432686455008,0.8795952278375626,1.5671787276118994,0.889779605544348,1.895790343483289,2284.0131567382814,1000.0,0.4392997131405771,1.0,10577,793,0,120,7384.862567210483,0.0,135.93148295084634,0.0,0.6026884244092263,0.0,5.434345590532338,0.0,135.93148295084634,0.0,1.4443513850371044,25.200417194366455,0.6026884244092263,0.0,0.7109484101335207,0.0,5.434345590532338,1.0151986040855112,0.7109484101335207,0.6026884244092263,8.15588897705078,443.09175403262896
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,103,7.498432686455008,0.8795307283103466,1.3135664498060942,0.8991467080012362,1.7154924708108108,2281.101625366211,1000.0,0.45117852376820095,1.0,10618,815,0,119,8161.931729091142,0.0,135.40637016296387,0.0,0.6002290721471661,0.0,5.4835354553127855,0.0,135.40637016296387,0.0,1.6198463067412376,15.464712839126587,0.6002290721471661,0.0,0.7669408842921257,0.0,5.4835354553127855,0.9706917261194525,0.7669408842921257,0.6002290721471661,8.124382209777831,489.71590374546855
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,104,7.498432686455008,0.8798549777269363,1.0424117308855056,0.918675615568874,1.7620683407241648,2281.369473876953,1000.0,0.5124117104195094,1.0,10689,848,0,117,8101.775116710918,0.0,135.32942685213956,0.0,0.6002290721471659,0.0,5.522311169026108,0.0,135.32942685213956,0.0,2.1115128181197425,19.343150901794434,0.6002290721471659,0.0,0.7099234028296038,0.0,5.522311169026108,0.9545505155883928,0.7099234028296038,0.6002290721471659,7.443118476867676,445.5976314191005
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,105,7.498432686455008,0.8795817278325557,1.01618642359972,0.8600550459422808,1.9801678312452216,2278.8377270507813,1000.0,0.5261203788170102,1.0,10529,725,13,101,7810.306391662184,0.0,135.2192551462274,0.0,0.600229072147166,0.0,5.547820416987765,0.0,135.2192551462274,0.0,2.3393934463199817,271.3123305726051,0.600229072147166,0.0,0.7348788506106326,0.0,5.547820416987765,0.9536535874636637,0.7348788506106326,0.600229072147166,6.422914619445801,370.98955360395377
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,106,7.498432686455008,0.879245228022337,1.548947335332632,0.9177540196138884,1.716977966328462,2454.102479248047,1000.0,0.35967962569614237,1.0,10535,747,0,120,7597.757275091041,0.0,135.74571164449057,0.0,0.6013154434770454,0.0,5.5723424519266835,0.0,135.74571164449057,0.0,1.782412052154541,21.52740761756897,0.6013154434770454,0.0,0.6796458760897318,0.0,5.5723424519266835,0.9653760017893516,0.6796458760897318,0.6013154434770454,8.144742698669434,455.86543650546247
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,107,7.498432686455008,0.8783837272971868,2.2243778650462627,0.8744644338229488,2.088612430974057,2464.3370770263673,1000.0,0.41944605385007866,1.0,10367,507,0,116,7383.049970097207,0.0,135.60634894120065,0.0,0.6015543979711148,0.0,5.5919283040083245,0.0,135.60634894120065,0.0,3.2982201325265983,21.614573488235475,0.6015543979711148,0.0,0.7028126732299202,0.0,5.5919283040083245,0.9749386458758303,0.7028126732299202,0.6015543979711148,6.4413015747070315,350.69487357961737
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,108,7.498432686455008,0.8791197271645069,1.0002246755361557,0.9089327473804675,2.099360396464666,2449.9421588134765,1000.0,0.42743657709070704,1.0,10448,564,0,112,7934.207553334869,0.0,135.35916815863715,0.0,0.600229072147166,0.0,5.617167017139199,0.0,135.35916815863715,0.0,4.326481620470683,20.08895092010498,0.600229072147166,0.0,0.7229878190490935,0.0,5.617167017139199,0.9691197302556424,0.7229878190490935,0.600229072147166,6.091162567138672,357.0393399000691
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,109,7.498432686455008,0.8787062281370163,1.0092612863332033,0.8948324808598893,1.8139327186526675,2448.979131469727,1000.0,0.37097543793517807,1.0,10766,1163,0,127,8039.8175662947715,0.0,135.32442312529594,0.0,0.6002290721471661,0.0,5.663547768446803,0.0,135.32442312529594,0.0,1.8418045025883298,21.953738918304442,0.6002290721471661,0.0,0.7181388889298295,0.0,5.663547768446803,0.9597448280526952,0.7181388889298295,0.6002290721471661,11.164264907836914,663.2849492193185
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,110,7.498432686455008,0.8784174789488316,1.4744022508710624,0.8783526083384088,2.0068307518959045,2454.2105755615235,1000.0,0.28319757641636767,1.0,10442,809,0,123,7915.5151613442285,0.0,135.48364941827182,0.0,0.600229072147166,0.0,5.701424354517539,0.0,135.48364941827182,0.0,2.429382266669438,20.60370234489441,0.600229072147166,0.0,0.6977347556887001,0.0,5.701424354517539,0.9558799299404441,0.6977347556887001,0.600229072147166,9.822564582824707,573.8748491974565
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,111,7.498432686455008,0.8786614781618118,0.9589443854987622,0.8661135997464303,1.9891137659549714,2456.0446771240236,1000.0,0.3996023821975897,1.0,10402,544,0,116,8169.043276397895,0.0,135.37067794799805,0.0,0.6002290721471659,0.0,5.732972437795545,0.0,135.37067794799805,0.0,3.35113565325737,12.70409637451172,0.6002290721471659,0.0,0.706563712656498,0.0,5.732972437795545,0.9437439983815223,0.706563712656498,0.6002290721471659,6.7685338973999025,408.4521638198948
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,112,7.498432686455008,0.8787062278389931,0.959979709982872,0.9165295418874825,1.9912980028561182,2457.938057861328,1000.0,0.5489570909057984,1.0,10345,415,0,110,7872.521342445371,0.0,135.45184217180525,0.0,0.6002290721471661,0.0,5.748035128966405,0.0,135.45184217180525,0.0,5.902947902679443,12.514904594421386,0.6002290721471661,0.0,0.7324508024113519,0.0,5.748035128966405,0.9511268995804109,0.7324508024113519,0.6002290721471661,4.740814476013184,275.538246985588
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,113,7.498432686455008,0.8781109781563282,1.0677436439692973,0.8886056537576509,2.21694436788559,2462.4103381347654,1000.0,0.4519276313954158,1.0,10535,754,0,121,7867.355051696384,0.0,135.3544763183594,0.0,0.6002290721471661,0.0,5.778073996021074,0.0,135.3544763183594,0.0,2.0677147197723387,25.890965995788573,0.6002290721471661,0.0,0.7468887901306153,0.0,5.778073996021074,0.9575715142603035,0.7468887901306153,0.6002290721471661,8.459654769897462,491.70969073102395
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,114,7.498432686455008,0.8781452283263207,0.9530441024899483,0.9121650642562561,1.938265989224116,2467.6281640625,1000.0,0.6048742825396333,1.0,10799,941,0,116,6965.1752408595685,0.0,135.32536969866072,0.0,0.6006391249033116,0.0,5.804183318370553,0.0,135.32536969866072,0.0,3.577917766003382,21.79254619598389,0.6006391249033116,0.0,0.6613042453924814,0.0,5.804183318370553,0.9549247542714061,0.6613042453924814,0.6006391249033116,7.104581909179688,365.6717001451274
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,115,7.498432686455008,0.877957478761673,0.9956332090497017,0.9494156836830298,1.883798218332231,2462.5926025390627,1000.0,0.40801278380870737,1.0,10507,645,0,114,8319.921099269854,0.0,135.6413375854492,0.0,0.601265473364877,0.0,5.8277030461920045,0.0,135.6413375854492,0.0,1.6838934540748596,11.168172073364257,0.601265473364877,0.0,0.7143812645226717,0.0,5.8277030461920045,0.9555396800861508,0.7143812645226717,0.601265473364877,6.7820668792724605,415.99605496349267
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,116,7.56870831781181,0.877413977086544,0.9509395471960306,0.876662440397357,2.190533770964696,2453.3604138183596,1000.0,0.3360080525704599,1.0,10393,682,0,121,7925.906335086,0.0,135.36925623967096,0.0,0.600229072147166,0.0,5.858345323160084,0.0,135.36925623967096,0.0,2.8534029034467845,14.86188473701477,0.600229072147166,0.0,0.7235655807531797,0.0,5.858345323160084,0.9582270989860859,0.7235655807531797,0.600229072147166,8.799001655578614,515.1839117805899
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,117,7.56870831781181,0.8776497268676757,0.9504800870269537,0.9105085791870839,1.955015308716718,2453.0773162841797,1000.0,0.3995447501246885,1.0,10363,463,0,110,8320.011392245904,0.0,135.395897360409,0.0,0.6002290721471661,0.0,5.888471068514446,0.0,135.395897360409,0.0,2.702542178771075,14.994096384048461,0.6002290721471661,0.0,0.7210415391361013,0.0,5.888471068514446,0.9317726357184953,0.7210415391361013,0.6002290721471661,5.754325637817383,353.6004841704509
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,118,7.58326097891519,0.8768227285146714,1.0982522270828485,0.9075652848829566,2.3318421491261185,2455.7643963623045,1000.0,0.28921744095147717,1.0,10492,846,0,124,7554.828679231698,0.0,135.42134041621767,0.0,0.600229072147166,0.0,5.926375770165461,0.0,135.42134041621767,0.0,2.5698145915722024,29.01258589744568,0.600229072147166,0.0,0.7097771774078238,0.0,5.926375770165461,0.9237705747518129,0.7097771774078238,0.600229072147166,9.818047180175782,547.7250792442981
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,119,7.58326097891519,0.8768189777433872,0.9895951190590858,0.8472479178846852,1.9113983728668906,2446.125728149414,1000.0,0.27352796062689877,1.0,10123,402,28,89,8889.14650621023,0.0,135.51313643022016,0.0,0.6002290721471659,0.0,5.952386334947412,0.0,135.51313643022016,0.0,2.341393134810708,761.8674625301361,0.6002290721471659,0.0,0.7371992699124597,0.0,5.952386334947412,0.9193504951196622,0.7371992699124597,0.6002290721471659,7.45322250366211,488.9030578415627
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,120,7.58326097891519,0.8765067271888256,1.0275543344020843,0.9345710333356632,2.0175151504003086,2927.6784057617188,1000.0,0.4071455331374031,1.0,10708,942,0,122,7983.7308296613965,0.0,135.69606194129358,0.0,0.6015796875455428,0.0,5.977121542315074,0.0,135.69606194129358,0.0,1.8001500436892877,32.73724264144897,0.6015796875455428,0.0,0.6556703236240607,0.0,5.977121542315074,0.9249113330830088,0.6556703236240607,0.6015796875455428,8.820244026184081,518.9425039279907
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,121,7.662585955294526,0.8761777275800705,0.9935079691559077,0.9423638430184306,2.272375782330831,2922.054266357422,1000.0,0.40920486682583057,1.0,10564,766,0,120,7599.102276996467,0.0,135.51432927449545,0.0,0.6002290721471661,0.0,6.000518262884416,0.0,135.51432927449545,0.0,3.3535787165164948,38.41775941848755,0.6002290721471661,0.0,0.693345787624518,0.0,6.000518262884416,0.933734553070608,0.693345787624518,0.6002290721471661,8.130859756469727,455.94613661978804
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,122,7.662585955294526,0.8758834771811962,1.002975007072091,0.8903766438425359,2.3138544873187414,2924.3101873779297,1000.0,0.5268082430256157,1.0,10538,651,0,115,8124.573890557508,0.0,135.32940673828125,0.0,0.600229072147166,0.0,6.020014560354546,0.0,135.32940673828125,0.0,3.2939601070002507,21.769824628829955,0.600229072147166,0.0,0.7265662660724238,0.0,6.020014560354546,0.9379036235543284,0.7265662660724238,0.600229072147166,6.42814682006836,385.9172598014816
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,123,7.662585955294526,0.8759187290072441,1.0824789598584175,0.8734189466909325,2.380978708465894,2938.36729309082,1000.0,0.33968487394957986,1.0,10088,210,32,76,7709.506770053464,0.0,135.4464569091797,0.0,0.6002290721471661,0.0,6.030852027361932,0.0,135.4464569091797,0.0,3.595709045728048,1304.9811334133149,0.6002290721471661,0.0,0.6750397607684135,0.0,6.030852027361932,0.9418524776629552,0.6750397607684135,0.6002290721471661,4.063393707275391,231.28520310160388
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,124,7.665879827326453,0.8761907283961773,0.992522204592824,0.920075536921568,1.764966819435358,3739.173148803711,1000.0,0.5356086483035589,1.0,10372,467,0,111,8991.360735822207,0.0,135.36474132537842,0.0,0.6002290721471661,0.0,6.048403906715694,0.0,135.36474132537842,0.0,2.3743687719106674,9.181950912475585,0.6002290721471661,0.0,0.7100001461803913,0.0,6.048403906715694,0.9415809547109746,0.7100001461803913,0.6002290721471661,5.4145896530151365,359.65442943288826
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,125,7.665879827326453,0.8760919778048992,0.9296845377981663,0.9323211637893069,1.9792128815537406,3737.010951538086,1000.0,0.542624499474609,1.0,10569,714,0,117,8726.162325224084,0.0,135.30844915480841,0.0,0.6002290721471659,0.0,6.069253017742604,0.0,135.30844915480841,0.0,2.6702534584772017,20.93599928855896,0.6002290721471659,0.0,0.6922073477790469,0.0,6.069253017742604,0.946046434023049,0.6922073477790469,0.6002290721471659,7.103693580627441,458.1235220742645
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,126,7.665879827326453,0.876084226667881,0.9425766223669052,0.9421172878335788,2.25368739091433,3747.1836254882815,1000.0,0.6860410956027343,1.0,10335,386,0,109,8515.555495577115,0.0,135.40525935246393,0.0,0.6002290721471661,0.0,6.080678576938215,0.0,135.40525935246393,0.0,5.034602972177359,12.95772132396698,0.6002290721471661,0.0,0.7518743047347436,0.0,6.080678576938215,0.946974870746196,0.7518743047347436,0.6002290721471661,4.400670928955078,276.7555536062562
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,127,7.665879827326453,0.8757714793086052,0.9366368677467107,0.8706106346666562,2.4985708163844214,3747.4638610839843,1000.0,0.3145178161016278,1.0,10295,437,5,109,8692.096905614144,0.0,135.32821231418185,0.0,0.600229072147166,0.0,6.105005701734281,0.0,135.32821231418185,0.0,4.402767962879604,253.10600836753846,0.600229072147166,0.0,0.7376895811822679,0.0,6.105005701734281,0.93116052924584,0.7376895811822679,0.600229072147166,6.089769554138184,391.14436075263643
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,128,7.665879827326453,0.8758284768462181,1.0250008341670036,0.8580265859871122,1.7049276113510132,3897.398016357422,1000.0,0.5330711244838202,1.0,10321,401,0,110,10414.746520830917,0.0,135.24281005859376,0.0,0.6002290721471663,0.0,6.124854202138834,0.0,135.24281005859376,0.0,3.8254255294799804,6.898555839061737,0.6002290721471663,0.0,0.7398711502552032,0.0,6.124854202138834,0.92314365442557,0.7398711502552032,0.6002290721471663,5.071605377197265,390.5529945311594
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,129,7.665879827326453,0.875738228559494,0.9601352500915528,0.8904201209436101,1.9142227194138937,3912.111072998047,1000.0,0.434366907432614,1.0,10729,1024,0,123,9583.764315130096,0.0,135.29417310442244,0.0,0.600229072147166,0.0,6.152136451051933,0.0,135.29417310442244,0.0,2.198497989348003,25.404537353515625,0.600229072147166,0.0,0.7169561897005353,0.0,6.152136451051933,0.926856664412448,0.7169561897005353,0.600229072147166,9.47059211730957,670.8635020591067
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,130,7.665879827326453,0.8754172274470329,1.0566688837856055,0.9431155925639029,2.2591819539666176,3892.995994262695,1000.0,0.5597167291177267,1.0,10469,552,0,111,8474.779950261855,0.0,135.2901611328125,0.0,0.6002290721471661,0.0,6.168166860357428,0.0,135.2901611328125,0.0,3.602033793926239,19.95582013130188,0.6002290721471661,0.0,0.6958156600594521,0.0,6.168166860357428,0.9269407115973153,0.6958156600594521,0.6002290721471661,5.4116064453125,338.9911980104742
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,131,7.665879827326453,0.8753619763255119,0.9559310522675514,0.8171435093844929,2.354805424809456,3910.485299682617,1000.0,0.41592200898571907,1.0,10267,362,0,111,8658.977587846482,0.0,135.31634140014648,0.0,0.6002290721471661,0.0,6.18298348751298,0.0,135.31634140014648,0.0,6.2601524740457535,10.456200413703918,0.6002290721471661,0.0,0.6982039511203766,0.0,6.18298348751298,0.9326809688108911,0.6982039511203766,0.6002290721471661,5.412653656005859,346.3591035138593
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,132,7.7731273313996425,0.8749204774200916,0.9520588054507971,0.8730529400322258,2.261452341901845,3903.2493072509765,1000.0,0.46087801245615145,1.0,10768,1092,0,126,9152.76028067823,0.0,135.48872849036908,0.0,0.600229072147166,0.0,6.2151116707383265,0.0,135.48872849036908,0.0,3.5545442597619417,58.48770393371582,0.600229072147166,0.0,0.7482446575986927,0.0,6.2151116707383265,0.9298007159204106,0.7482446575986927,0.600229072147166,9.822932815551757,663.5751203491718
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,133,7.778517354068546,0.8743462289869786,0.9932336731255055,0.8835150336931934,2.4492800669236616,3897.0836877441407,1000.0,0.36533479588786244,1.0,10349,529,0,118,8175.262214607046,0.0,135.45603388006037,0.0,0.6002290721471659,0.0,6.24006511027647,0.0,135.45603388006037,0.0,3.70405206897042,11.41367540359497,0.6002290721471659,0.0,0.6781708720055494,0.0,6.24006511027647,0.9223060702385958,0.6781708720055494,0.6002290721471659,7.45008186340332,449.6394218033876
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,134,7.778517354068546,0.8744907277822495,0.9473711378127336,0.9356646105638815,2.083061745292262,3909.2263153076174,1000.0,0.4644418928680281,1.0,10441,559,0,114,8898.208170991056,0.0,135.30886840820312,0.0,0.600229072147166,0.0,6.263830903739717,0.0,135.30886840820312,0.0,2.840801499391857,12.552513718605042,0.600229072147166,0.0,0.704898202889844,0.0,6.263830903739717,0.9060508170939344,0.704898202889844,0.600229072147166,6.427171249389648,422.6648881220752
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,135,7.787018778084912,0.8743677280843258,0.9438129125535488,0.94077126852471,2.1024502515792847,3912.538208618164,1000.0,0.4016762019777965,1.0,10499,637,0,114,8344.980702393052,0.0,135.24675216674805,0.0,0.6002290721471659,0.0,6.282315663612314,0.0,135.24675216674805,0.0,3.2852139353752134,14.836834993362427,0.6002290721471659,0.0,0.6414435556158423,0.0,6.282315663612314,0.9099134743369643,0.6414435556158423,0.6002290721471659,6.762337608337402,417.2490351196527
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,136,7.809023657653489,0.8742327269911766,0.9570033523440361,0.8396031287767581,2.078247034031412,3896.3774755859376,1000.0,0.4573701980735894,1.0,10586,829,0,119,9105.77021919086,0.0,136.53429114300272,0.0,0.6050562289872323,0.0,6.302712202690956,0.0,136.53429114300272,0.0,2.874338175939477,23.445961809158327,0.6050562289872323,0.0,0.6463034463965375,0.0,6.302712202690956,0.9110966661883172,0.6463034463965375,0.6050562289872323,7.850721740722657,523.5817876034745
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,137,7.9334564804438745,0.8736032289266586,0.9542039329558611,0.9054532651738221,2.8085894014524375,3910.8011737060547,1000.0,0.4443378009715878,1.0,10697,875,0,116,8005.0880769918285,0.0,135.41029158882472,0.0,0.6002290721471659,0.0,6.32055088434906,0.0,135.41029158882472,0.0,6.57259169868801,70.63302421569824,0.6002290721471659,0.0,0.7290533703306447,0.0,6.32055088434906,0.9144018927056842,0.7290533703306447,0.6002290721471659,7.786091766357422,460.29256442703013
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,138,7.9334564804438745,0.8735422272980213,0.9441993332654238,0.8466112006654364,2.3705129742622377,3895.734055786133,1000.0,0.456127042876412,1.0,10397,536,0,115,9304.16535893606,0.0,135.51700897216796,0.0,0.6002290721471659,0.0,6.34062241457017,0.0,135.51700897216796,0.0,6.19400646686554,18.49940170288086,0.6002290721471659,0.0,0.6806232556700706,0.0,6.34062241457017,0.9162418811051386,0.6806232556700706,0.6002290721471659,6.775850448608399,465.20826794680295
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,139,7.9334564804438745,0.8730374781787396,1.0398793920874596,0.8488050440800607,2.3671235066873058,3911.8596423339845,1000.0,0.4751337427603917,1.0,10696,967,0,123,9375.599469506244,0.0,135.4497974537037,0.0,0.600229072147166,0.0,6.367366969469305,0.0,135.4497974537037,0.0,4.751000333715369,51.6907050704956,0.600229072147166,0.0,0.6959538669497879,0.0,6.367366969469305,0.917848457649687,0.6959538669497879,0.600229072147166,9.142861328125,632.8529641916715
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,140,7.9334564804438745,0.8731539766490459,1.060802173167467,0.9328918286759033,2.0208648327324124,3913.499661254883,1000.0,0.44028510975896495,1.0,10475,586,0,113,11040.148049797986,0.0,135.43167453342014,0.0,0.600229072147166,0.0,6.385137249890561,0.0,135.43167453342014,0.0,3.861904193957647,31.269765524864198,0.600229072147166,0.0,0.7178232371807098,0.0,6.385137249890561,0.9205730265388878,0.7178232371807098,0.600229072147166,6.094425354003906,496.80666224090936
noise-game,scale,mnist,42,500,100,1.1,1.0,0.05,iid,1.0,50,141,8.05788930323426,0.872538977265358,1.1037117937207221,0.7746626186365646,2.5339378822933543,3893.688409423828,1000.0,0.3395621464752124,1.0,10275,469,0,118,8790.345161782468,0.0,135.4633463079279,0.0,0.6002290721471659,0.0,6.403239932497626,0.0,135.4633463079279,0.0,4.354750698262995,16.426479320526123,0.6002290721471659,0.0,0.7137114364992488,0.0,6.403239932497626,0.923103211854496,0.7137114364992488,0.6002290721471659,7.450484046936035,483.46898389803573
