algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,trust_honest,trust_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,92,5.5314622258011825,0.7948483805656433,0.587466598033905,0.0,1.121101029838125,0.0,1000.0,0.0,0.0,3.6273605762841594,0.0,0.7491034541378297,0.0,169.044802347819,0.0,169.044802347819,0.0,12.338963190714518,0.0,0.4361952127267917,0.0,5897.006772669669,0.0,0.7491034541378297,0.0,3.6273605762841594,0.9702245396659978,0.4361952127267917,0.7491034541378297,8.114150512695312,283.0563250881441
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,93,5.8063029764282055,0.7949169797897339,0.5880032377243042,0.0,1.1361558503256395,0.0,1000.0,0.0,0.0,3.6609537619660797,0.0,0.7312164229776675,0.0,164.86388690655048,0.0,164.86388690655048,0.0,15.081285128226646,0.0,0.46644863271369386,0.0,5799.628634286086,0.0,0.7312164229776675,0.0,3.6609537619660797,0.9873434848905157,0.46644863271369386,0.7312164229776675,8.572922119140625,301.5806889828765
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,94,5.82258113979155,0.7951179790496826,0.5879282269477845,0.0,0.9644158985465765,0.0,1000.0,0.0,0.0,3.6953332042935103,0.0,0.7397885236621986,0.0,166.6567413330078,0.0,166.6567413330078,0.0,5.427255320549011,0.0,0.4464585330337286,0.0,6188.485129439946,0.0,0.7397885236621986,0.0,3.6953332042935103,0.9855332919069106,0.4464585330337286,0.7397885236621986,6.666269653320312,247.53940517759784
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,95,5.82258113979155,0.7949301805496216,0.5886592098474502,0.0,1.1947351591340427,0.0,1000.0,0.0,0.0,3.738538358385061,0.0,0.7051380750834062,0.0,159.08366446659483,0.0,159.08366446659483,0.0,16.324592688987995,0.0,0.49867533661168195,0.0,5720.074044916004,0.0,0.7051380750834062,0.0,3.738538358385061,0.9993730013855625,0.49867533661168195,0.7051380750834062,9.2268525390625,331.7642946051282
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,96,5.82259364420021,0.7950559791326522,0.5890332256555557,0.0,0.9465054756828717,0.0,1000.0,0.0,0.0,3.789633002922361,0.0,0.734069769558102,0.0,165.56663556780134,0.0,165.56663556780134,0.0,15.872974722726005,0.0,0.4221050383789199,0.0,5856.284056756585,0.0,0.734069769558102,0.0,3.789633002922361,1.007017115995908,0.4221050383789199,0.734069769558102,11.589664489746093,409.93988397296107
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,97,5.82259364420021,0.7951997803449631,0.5886781384944916,0.0,1.0653864523129803,0.0,1000.0,0.0,0.0,3.8359939615483953,0.0,0.7071698384747857,0.0,159.57344000680106,0.0,159.57344000680106,0.0,12.291567240442548,0.0,0.46802898522998604,0.0,5806.825897731352,0.0,0.7071698384747857,0.0,3.8359939615483953,1.0167636744488353,0.46802898522998604,0.7071698384747857,8.936112640380859,325.1822502729556
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,98,5.827696743593947,0.7952437785863876,0.5892587190866471,0.0,1.154195874929428,0.0,1000.0,0.0,0.0,3.858103766754719,0.0,0.716890562091411,0.0,161.8831067766462,0.0,161.8831067766462,0.0,8.017044118472509,0.0,0.4350599753005164,0.0,5880.848559785705,0.0,0.716890562091411,0.0,3.858103766754719,1.019884221443918,0.4350599753005164,0.716890562091411,4.532726989746093,164.66375967399975
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,99,5.827696743593947,0.795245380282402,0.5895797611474991,0.0,1.175304286505865,0.0,1000.0,0.0,0.0,3.897651042384725,0.0,0.7022740964075161,0.0,158.33909606933594,0.0,158.33909606933594,0.0,14.305793015853219,0.0,0.4612226416559323,0.0,5790.3028984693165,0.0,0.7022740964075161,0.0,3.897651042384725,1.0297140978706218,0.4612226416559323,0.7022740964075161,7.283598419189453,266.35393332958864
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,100,5.827696743593947,0.7953715810775757,0.5896386866569518,0.0,1.278555682171946,0.0,1000.0,0.0,0.0,3.938822259469872,0.0,0.6969217626316658,0.0,157.2004984980044,0.0,157.2004984980044,0.0,14.626102530437967,0.0,0.4676506469107192,0.0,5828.857386843136,0.0,0.6969217626316658,0.0,3.938822259469872,1.0371232974773668,0.4676506469107192,0.6969217626316658,7.231222930908203,268.1274397947842
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,101,5.827696743593947,0.7952567790746689,0.590484552025795,0.0,1.1749480937918027,0.0,1000.0,0.0,0.0,4.004780902604578,0.0,0.6791018230612368,0.0,153.28521118164062,0.0,153.28521118164062,0.0,18.66002934773763,0.0,0.5008709610129396,0.0,5967.208152654571,0.0,0.6791018230612368,0.0,4.004780902604578,1.0357220811557861,0.5008709610129396,0.6791018230612368,9.197112670898438,358.0324891592744
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,102,5.827696743593947,0.7953045802116394,0.5907278132438659,0.0,1.277066085073683,0.0,1000.0,0.0,0.0,4.051535061048822,0.0,0.6786304628733454,0.0,153.0653646963614,0.0,153.0653646963614,0.0,18.748588155817103,0.0,0.484131407406595,0.0,5749.068081334074,0.0,0.6786304628733454,0.0,4.051535061048822,1.0372478059710712,0.484131407406595,0.6786304628733454,8.265529693603515,310.44967639204
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,103,5.827696743593947,0.7952787787914276,0.5914168957471847,0.0,1.0912300609052181,0.0,1000.0,0.0,0.0,4.1067759632998895,0.0,0.6698412097306979,0.0,151.04118837629045,0.0,151.04118837629045,0.0,13.288366266659327,0.0,0.4985901146594967,0.0,5843.787927543932,0.0,0.6698412097306979,0.0,4.1067759632998895,1.0272521761235986,0.4985901146594967,0.6698412097306979,8.458306549072265,327.2521239424602
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,104,5.827696743593947,0.7953549805879593,0.5917167737483978,0.0,1.1723665008942286,0.0,1000.0,0.0,0.0,4.156113339847744,0.0,0.703264858747134,0.0,158.53549397786458,0.0,158.53549397786458,0.0,20.18677937189738,0.0,0.39663126077502964,0.0,5890.815593975669,0.0,0.703264858747134,0.0,4.156113339847744,1.0269786605831421,0.39663126077502964,0.703264858747134,9.512129638671874,353.4489356385401
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,105,5.827696743593947,0.7951815792322159,0.5923754751682282,0.0,1.2480179175086643,0.0,1000.0,0.0,0.0,4.183408277064458,0.0,0.6860114202446048,0.0,154.5996564782184,0.0,154.5996564782184,0.0,24.590789793626122,0.0,0.43067680104919104,0.0,5837.08054598618,0.0,0.6860114202446048,0.0,4.183408277064458,1.0350384169177769,0.43067680104919104,0.6860114202446048,7.111584197998047,268.50570511536426
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,106,5.827696743593947,0.7951091803312301,0.5931585307121277,0.0,1.235010249960807,0.0,1000.0,0.0,0.0,4.228089710983886,0.0,0.677885918835244,0.0,152.8067100278793,0.0,152.8067100278793,0.0,20.2085115063575,0.0,0.4542705747148683,0.0,5685.965354976021,0.0,0.677885918835244,0.0,4.228089710983886,1.044476428904976,0.4542705747148683,0.677885918835244,9.474016021728515,352.5298520085135
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,107,5.895756479060474,0.7953643802404403,0.5930736039876938,0.0,1.5144633041186766,0.0,1000.0,0.0,0.0,4.263163765350168,0.0,0.6415399095118937,0.0,144.76172083074397,0.0,144.76172083074397,0.0,21.99595377661965,0.0,0.5092282257974148,0.0,5428.490525259141,0.0,0.6415399095118937,0.0,4.263163765350168,1.0493263982142673,0.5092282257974148,0.6415399095118937,6.369515716552734,238.85358311140223
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,108,5.92762690383083,0.795201779961586,0.5940505548715591,0.0,1.20963145468546,0.0,1000.0,0.0,0.0,4.307604712393817,0.0,0.6675787287227023,0.0,150.60992497983187,0.0,150.60992497983187,0.0,13.887364449708357,0.0,0.4313277210230413,0.0,5630.137420046871,0.0,0.6675787287227023,0.0,4.307604712393817,1.0499326319508822,0.4313277210230413,0.6675787287227023,6.928056549072266,258.98632132215613
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,109,6.179231340560144,0.7950883784294128,0.5947828041315079,0.0,1.3004783944864022,0.0,1000.0,0.0,0.0,4.371010643254079,0.0,0.6512868521236198,0.0,146.9145154451069,0.0,146.9145154451069,0.0,26.7205783693414,0.0,0.4818051235848351,0.0,5556.911927162573,0.0,0.6512868521236198,0.0,4.371010643254079,1.0433707712875488,0.4818051235848351,0.6512868521236198,11.165503173828125,422.3253064643556
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,110,6.293139191339852,0.7948763794898986,0.5957240052223206,0.0,1.454998604953289,0.0,1000.0,0.0,0.0,4.438114159989119,0.0,0.6488417260781916,0.0,146.26744556427002,0.0,146.26744556427002,0.0,29.63802593946457,0.0,0.47749595041386783,0.0,5404.737034467977,0.0,0.6488417260781916,0.0,4.438114159989119,1.0387611178858354,0.47749595041386783,0.6488417260781916,9.361116516113281,345.9031702059505
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,111,6.293139191339852,0.7949225791692733,0.5959578757286071,0.0,1.2732515583187343,0.0,1000.0,0.0,0.0,4.484150142854961,0.0,0.6667594362070536,0.0,150.42562072753907,0.0,150.42562072753907,0.0,15.84054817199707,0.0,0.42532030954957006,0.0,5851.448348263477,0.0,0.6667594362070536,0.0,4.484150142854961,1.0376925699648631,0.42532030954957006,0.6667594362070536,7.521281036376953,292.5724174131738
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,112,6.293139191339852,0.7951123795509338,0.5964936472177506,0.0,1.5300007519267855,0.0,1000.0,0.0,0.0,4.516360780518375,0.0,0.616159851579486,0.0,139.0943341936384,0.0,139.0943341936384,0.0,25.67982771283104,0.0,0.5433886860098157,0.0,5310.663243710754,0.0,0.616159851579486,0.0,4.516360780518375,1.0454827625510748,0.5433886860098157,0.616159851579486,5.841962036132813,223.04785623585167
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,113,6.293139191339852,0.7949519802331925,0.5974838446378707,0.0,1.4251441332426937,0.0,1000.0,0.0,0.0,4.575628878278099,0.0,0.6445749888167954,0.0,145.46013109611744,0.0,145.46013109611744,0.0,26.215648217634723,0.0,0.4714044038996552,0.0,5391.8934134236215,0.0,0.6445749888167954,0.0,4.575628878278099,1.035855162094802,0.4714044038996552,0.6445749888167954,9.60036865234375,355.86496528595893
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,114,6.560273605055554,0.7948037790060043,0.5980910086631774,0.0,1.2511548081348682,0.0,1000.0,0.0,0.0,4.614143517463751,0.0,0.6492530942276932,0.0,146.4960332410089,0.0,146.4960332410089,0.0,20.096830433812634,0.0,0.4353735976178071,0.0,5352.147034041262,0.0,0.6492530942276932,0.0,4.614143517463751,1.0351761817384657,0.4353735976178071,0.6492530942276932,8.496769927978516,310.42452797439313
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,115,6.560273605055554,0.794847580075264,0.5986270002126693,0.0,1.4496436331953322,0.0,1000.0,0.0,0.0,4.660954136575772,0.0,0.6180678688956368,0.0,139.44090597970145,0.0,139.44090597970145,0.0,24.945072855268204,0.0,0.5424769259989262,0.0,5430.053070122964,0.0,0.6180678688956368,0.0,4.660954136575772,1.0401176691562193,0.5424769259989262,0.6180678688956368,7.808690734863282,304.08297192688593
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,116,6.560273605055554,0.7948181787729264,0.5994021129608155,0.0,1.3323971349181551,0.0,1000.0,0.0,0.0,4.698773937505443,0.0,0.6372720501245038,0.0,143.8530060739228,0.0,143.8530060739228,0.0,25.15602262092359,0.0,0.4435842095902472,0.0,5249.145832497628,0.0,0.6372720501245038,0.0,4.698773937505443,1.0466160866519254,0.4435842095902472,0.6372720501245038,9.494298400878906,346.44362494484346
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,117,6.560273605055554,0.7947957781553269,0.6002476987838745,0.0,1.4061828528841336,0.0,1000.0,0.0,0.0,4.741656001505351,0.0,0.6258107189296694,0.0,141.30717786153158,0.0,141.30717786153158,0.0,20.372774799664814,0.0,0.47288432717323303,0.0,5610.5756282920365,0.0,0.6258107189296694,0.0,4.741656001505351,1.0358517832044154,0.47288432717323303,0.6258107189296694,6.782744537353516,269.30763015801773
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,118,6.560273605055554,0.7945105800628662,0.6015504989624023,0.0,1.7208597352427821,0.0,1000.0,0.0,0.0,4.775385632559137,0.0,0.6289241269984122,0.0,141.79671404438633,0.0,141.79671404438633,0.0,46.99929286587623,0.0,0.5113422659135634,0.0,5407.215076943995,0.0,0.6289241269984122,0.0,4.775385632559137,1.0423581203417,0.5113422659135634,0.6289241269984122,8.791396270751953,335.2473347705277
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,119,6.663891178921594,0.7944223798513412,0.6017953827381134,0.0,1.1354178848365943,0.0,1000.0,0.0,0.0,4.817261456246432,0.0,0.6336392956782061,0.0,142.76290893554688,0.0,142.76290893554688,0.0,15.19339719414711,0.0,0.416152940907826,0.0,5658.204166869713,0.0,0.6336392956782061,0.0,4.817261456246432,1.0332488764476275,0.416152940907826,0.6336392956782061,6.85261962890625,271.59380000974625
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,120,7.083583699909,0.794449180006981,0.6029146906137467,0.0,1.3671649685129523,0.0,1000.0,0.0,0.0,4.85772865952012,0.0,0.6373868335054691,0.0,143.73237800598145,0.0,143.73237800598145,0.0,26.670414119958878,0.0,0.433355325832963,0.0,5441.445386013345,0.0,0.6373868335054691,0.0,4.85772865952012,1.0315581422555733,0.433355325832963,0.6373868335054691,9.198872192382812,348.2525047048541
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,121,7.083583699909,0.7942955800294876,0.603938004732132,0.0,1.5134266738233895,0.0,1000.0,0.0,0.0,4.898862150844432,0.0,0.625261209007743,0.0,141.14048661856816,0.0,141.14048661856816,0.0,26.543688478140997,0.0,0.4503204494329362,0.0,5137.096959882063,0.0,0.625261209007743,0.0,4.898862150844432,1.0294793193317642,0.4503204494329362,0.625261209007743,8.186148223876954,297.9516236731597
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,122,7.083583699909,0.7944551790952683,0.6043192955255509,0.0,1.473203586904626,0.0,1000.0,0.0,0.0,4.9316946769627785,0.0,0.6213889114279262,0.0,140.03829152960526,0.0,140.03829152960526,0.0,15.354388939706903,0.0,0.4378762719662566,0.0,5419.81156410508,0.0,0.6213889114279262,0.0,4.9316946769627785,1.0189806660555158,0.4378762719662566,0.6213889114279262,5.321455078125,205.952839435993
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,123,7.083583699909,0.794369578719139,0.6050407438278198,0.0,1.441721162375282,0.0,1000.0,0.0,0.0,4.9513150646289175,0.0,0.6274523613951639,0.0,141.53800425809973,0.0,141.53800425809973,0.0,14.766585350036621,0.0,0.4361663877087481,0.0,5497.546987246996,0.0,0.6274523613951639,0.0,4.9513150646289175,1.0184185528304375,0.4361663877087481,0.6274523613951639,4.812292144775391,186.91659756639785
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,124,7.409157097057687,0.7944133788347244,0.6055803859233856,0.0,1.1914910868458126,0.0,1000.0,0.0,0.0,4.986236322111494,0.0,0.6166026560297165,0.0,139.2156060260275,0.0,139.2156060260275,0.0,13.064451217651367,0.0,0.46404268981322,0.0,5684.571472913007,0.0,0.6166026560297165,0.0,4.986236322111494,1.008028760481942,0.46404268981322,0.6166026560297165,6.403917877197266,261.49028775399836
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,125,7.409157097057687,0.7942403802871704,0.6062242231369018,0.0,1.2057601111354652,0.0,1000.0,0.0,0.0,5.030615170026761,0.0,0.6137635665954733,0.0,138.41944094057436,0.0,138.41944094057436,0.0,16.055785956206144,0.0,0.44805760088342206,0.0,5359.332404953353,0.0,0.6137635665954733,0.0,5.030615170026761,0.9800673346737755,0.44805760088342206,0.6137635665954733,7.474649810791016,289.40394986748106
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,126,7.409157097057687,0.7943481806516647,0.6067478328943252,0.0,1.4565639856614565,0.0,1000.0,0.0,0.0,5.051725686654538,0.0,0.6151497316357081,0.0,138.65581873843544,0.0,138.65581873843544,0.0,14.196625558953537,0.0,0.46390229189082194,0.0,5316.0515665227695,0.0,0.6151497316357081,0.0,5.051725686654538,0.9835088008544614,0.46390229189082194,0.6151497316357081,5.268921112060547,202.00995952786522
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,127,7.409157097057687,0.7942863789796829,0.6080107464790344,0.0,1.672678865492344,0.0,1000.0,0.0,0.0,5.084880385494339,0.0,0.6112726226330847,0.0,137.8530169400302,0.0,137.8530169400302,0.0,25.249188509854402,0.0,0.47774823450229387,0.0,5451.574428723089,0.0,0.6112726226330847,0.0,5.084880385494339,0.9737082599561112,0.47774823450229387,0.6112726226330847,6.065532745361328,239.86927486381586
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,128,7.409157097057687,0.7943721795082093,0.6080999190807342,0.0,1.318494176394061,0.0,1000.0,0.0,0.0,5.117234546927936,0.0,0.6208138077618817,0.0,140.17583746659128,0.0,140.17583746659128,0.0,13.51252609805057,0.0,0.4652345964783116,0.0,5592.103765189495,0.0,0.6208138077618817,0.0,5.117234546927936,0.9579169574229545,0.4652345964783116,0.6208138077618817,5.3266818237304685,212.49994307720084
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,129,7.409157097057687,0.794283378958702,0.6090890144109726,0.0,1.1026908531785011,0.0,1000.0,0.0,0.0,5.157142023935663,0.0,0.6162641342109328,0.0,138.91052893436316,0.0,138.91052893436316,0.0,15.874427491968328,0.0,0.40335552162970556,0.0,5770.328564373053,0.0,0.6162641342109328,0.0,5.157142023935663,0.9556206357354827,0.40335552162970556,0.6162641342109328,9.16809490966797,380.8416852486215
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,130,7.409157097057687,0.7941915792226791,0.6097383886575699,0.0,1.4935039246366137,0.0,1000.0,0.0,0.0,5.181347631340592,0.0,0.6328491692923005,0.0,142.90306890578498,0.0,142.90306890578498,0.0,22.060798009236652,0.0,0.4249581896833011,0.0,5610.945408816306,0.0,0.6328491692923005,0.0,5.181347631340592,0.953969928073551,0.4249581896833011,0.6328491692923005,6.001928894042969,235.65970717028486
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,131,7.442346654063412,0.7940777798891068,0.6109821338653565,0.0,1.5557276767517796,0.0,1000.0,0.0,0.0,5.215774247457202,0.0,0.6098333557248178,0.0,137.68790835425966,0.0,137.68790835425966,0.0,19.763544491359166,0.0,0.44517420418560505,0.0,5449.947759863946,0.0,0.6098333557248178,0.0,5.215774247457202,0.9377034890766008,0.44517420418560505,0.6098333557248178,5.782892150878906,228.8978059142857
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,132,7.566779476853798,0.7938509794473648,0.6120134276151658,0.0,1.2759508604390755,0.0,1000.0,0.0,0.0,5.2521049991898305,0.0,0.6086840132823347,0.0,137.2967063056098,0.0,137.2967063056098,0.0,24.829060104158188,0.0,0.40817921484510106,0.0,5481.453243014151,0.0,0.6086840132823347,0.0,5.2521049991898305,0.9384725613549302,0.40817921484510106,0.6086840132823347,9.885362854003906,394.6646334970188
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,133,7.566779476853798,0.7936535794734955,0.6133402429819107,0.0,1.5661381501704454,0.0,1000.0,0.0,0.0,5.292443531774321,0.0,0.6127168661337086,0.0,138.1500894052011,0.0,138.1500894052011,0.0,25.075599599767614,0.0,0.4199314157444018,0.0,5327.1671746621905,0.0,0.6127168661337086,0.0,5.292443531774321,0.9201755706554293,0.4199314157444018,0.6127168661337086,7.460104827880859,287.6670274317583
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,134,7.566779476853798,0.7937587794065476,0.6140391323566436,0.0,1.519652162557063,0.0,1000.0,0.0,0.0,5.32538830325257,0.0,0.6092691752906714,0.0,137.41553596828294,0.0,137.41553596828294,0.0,19.76143040864364,0.0,0.47022495159636374,0.0,5536.400516639406,0.0,0.6092691752906714,0.0,5.32538830325257,0.9071947557150806,0.47022495159636374,0.6092691752906714,6.321114654541016,254.67442376541266
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,135,7.566779476853798,0.793741978764534,0.6146764845848084,0.0,1.1617851156209196,0.0,1000.0,0.0,0.0,5.35049756662957,0.0,0.6110887381191248,0.0,137.9218488420759,0.0,137.9218488420759,0.0,14.27896819795881,0.0,0.3789780142584017,0.0,5546.4319687225225,0.0,0.6110887381191248,0.0,5.35049756662957,0.9148799402187717,0.3789780142584017,0.6110887381191248,7.72362353515625,310.6001902484612
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,136,7.566779476853798,0.7936959797143937,0.6158750846385955,0.0,1.576437195827221,0.0,1000.0,0.0,0.0,5.385123585999916,0.0,0.6148956195789574,0.0,138.5239889210668,0.0,138.5239889210668,0.0,40.06697755024351,0.0,0.46473176314912995,0.0,5579.587842547797,0.0,0.6148956195789574,0.0,5.385123585999916,0.9097617046511595,0.46473176314912995,0.6148956195789574,8.034391357421875,323.6160948677722
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,137,7.691212299644182,0.7932277806997299,0.618426276564598,0.0,1.5866461675013266,0.0,1000.0,0.0,0.0,5.4203901550574,0.0,0.6158493984303681,0.0,138.85357862903226,0.0,138.85357862903226,0.0,31.8958320002402,0.0,0.3859006147230825,0.0,5066.860199996355,0.0,0.6158493984303681,0.0,5.4203901550574,0.9038614477451703,0.3859006147230825,0.6158493984303681,8.608921875,314.14533239977396
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,138,7.691212299644182,0.7933357787132264,0.6188169647455215,0.0,1.6356251495331526,0.0,1000.0,0.0,0.0,5.45065652827435,0.0,0.6102749208684238,0.0,137.59050598144532,0.0,137.59050598144532,0.0,28.244840450286866,0.0,0.4314148318767548,0.0,5452.92095697877,0.0,0.6102749208684238,0.0,5.45065652827435,0.8959911966718992,0.4314148318767548,0.6102749208684238,6.879525299072266,272.6460478489385
