algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,eps_n_honest,eps_n_attacker,sigma_n_honest,sigma_n_attacker,noise_norm_honest,noise_norm_attacker,n_dp_norm_honest,n_dp_norm_attacker,krum_score_honest,krum_score_attacker,trust_honest,trust_attacker,nsr_honest,nsr_attacker,sigma_dp_honest,sigma_dp_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,139,7.691212299644182,0.7932489795684814,0.6194586789608002,0.0,1.1613842019358196,0.0,1000.0,0.0,0.0,5.494613920110196,0.0,0.6144755863998373,0.0,138.6594696044922,0.0,138.6594696044922,0.0,26.070095113805824,0.0,0.3322098719308505,0.0,5236.8204243555665,0.0,0.6144755863998373,0.0,5.494613920110196,0.8831441842675505,0.3322098719308505,0.6144755863998373,10.260800750732422,387.52471140231194
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,140,7.691212299644182,0.793255180478096,0.6205265663862228,0.0,1.4119326076828516,0.0,1000.0,0.0,0.0,5.520027858755682,0.0,0.604362801233268,0.0,136.31893568772537,0.0,136.31893568772537,0.0,22.629576683044434,0.0,0.4447645378800539,0.0,5363.810210000696,0.0,0.604362801233268,0.0,5.520027858755682,0.8837630523496613,0.4447645378800539,0.604362801233268,7.088584655761719,278.9181309200362
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,141,7.691212299644182,0.7929051799774169,0.6224354566335678,0.0,1.8034296798706055,0.0,1000.0,0.0,0.0,5.547458842340181,0.0,0.6030816125995061,0.0,136.1217010498047,0.0,136.1217010498047,0.0,30.104057846069335,0.0,0.49468512527644637,0.0,5586.556504649688,0.0,0.6030816125995061,0.0,5.547458842340181,0.8816534385081591,0.49468512527644637,0.6030816125995061,6.806085052490235,279.3278252324844
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,142,7.691212299644182,0.7929259799718856,0.6231161206960678,0.0,1.2973202727523379,0.0,1000.0,0.0,0.0,5.581491057254762,0.0,0.6090536904109605,0.0,137.3662574074485,0.0,137.3662574074485,0.0,19.078889500011098,0.0,0.38114586540243844,0.0,5247.285503257273,0.0,0.6090536904109605,0.0,5.581491057254762,0.8430897414888048,0.38114586540243844,0.6090536904109605,6.044115325927734,230.88056214332005
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,143,7.691212299644182,0.7930901792049408,0.6236350594758987,0.0,1.4807193353772163,0.0,1000.0,0.0,0.0,5.6017749943522555,0.0,0.6054379769472523,0.0,136.72600173950195,0.0,136.72600173950195,0.0,22.298826694488525,0.0,0.4567232262343168,0.0,5802.723815175232,0.0,0.6054379769472523,0.0,5.6017749943522555,0.8460568002788291,0.4567232262343168,0.6054379769472523,6.562848083496093,278.53074312841113
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,144,7.691212299644182,0.792969980597496,0.6247004790306091,0.0,1.3943099677562714,0.0,1000.0,0.0,0.0,5.631305733671246,0.0,0.6047965004270716,0.0,136.6469554901123,0.0,136.6469554901123,0.0,20.765758355458576,0.0,0.4102526538384457,0.0,5840.214741722973,0.0,0.6047965004270716,0.0,5.631305733671246,0.8265914189382101,0.4102526538384457,0.6047965004270716,6.55905386352539,280.3303076027027
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,145,7.691212299644182,0.7928401802778244,0.6255702593326569,0.0,1.405693112739495,0.0,1000.0,0.0,0.0,5.66072769572693,0.0,0.6027095454051041,0.0,136.0923739842006,0.0,136.0923739842006,0.0,23.625852005822317,0.0,0.41582369272197994,0.0,5725.966924437375,0.0,0.6027095454051041,0.0,5.66072769572693,0.8199719030088815,0.41582369272197994,0.6027095454051041,7.621172943115234,320.65414776849303
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,146,7.691212299644182,0.792945180773735,0.6261369850635529,0.0,1.3412230429442034,0.0,1000.0,0.0,0.0,5.68928995660701,0.0,0.6044562619584409,0.0,136.21958458941916,0.0,136.21958458941916,0.0,18.686503970104717,0.0,0.41185512231743854,0.0,6026.243953004503,0.0,0.6044562619584409,0.0,5.68928995660701,0.8074546852533256,0.41185512231743854,0.6044562619584409,6.266100891113282,277.2072218382071
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,147,7.691212299644182,0.7927733811140061,0.6271370557546616,0.0,1.3186875645603453,0.0,1000.0,0.0,0.0,5.721555892009495,0.0,0.6026318419881485,0.0,136.04109845842635,0.0,136.04109845842635,0.0,26.60746160234724,0.0,0.39284858613141943,0.0,5766.50416026051,0.0,0.6026318419881485,0.0,5.721555892009495,0.8091260467671673,0.39284858613141943,0.6026318419881485,9.522876892089844,403.65529121823573
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,148,7.691212299644182,0.7926881819963455,0.628593051314354,0.0,1.4536368467591025,0.0,1000.0,0.0,0.0,5.742230668846953,0.0,0.6043655842562132,0.0,136.33356614546344,0.0,136.33356614546344,0.0,14.888492800972678,0.0,0.391901249404658,0.0,5369.099685746404,0.0,0.6043655842562132,0.0,5.742230668846953,0.8107196563881256,0.391901249404658,0.6043655842562132,5.99867691040039,236.24038617284185
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,149,7.691212299644182,0.7927281789779663,0.6292813388109207,0.0,1.3021270587508167,0.0,1000.0,0.0,0.0,5.769601183722381,0.0,0.601859315726907,0.0,135.68804822649275,0.0,135.68804822649275,0.0,17.748818840299332,0.0,0.3722999753829624,0.0,5800.281618889857,0.0,0.601859315726907,0.0,5.769601183722381,0.8040184044273958,0.3722999753829624,0.601859315726907,7.598530700683594,324.81577065783193
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,150,7.691212299644182,0.7926299825906754,0.6301003558635712,0.0,1.4581210832846792,0.0,1000.0,0.0,0.0,5.79142873033238,0.0,0.600229072147166,0.0,135.2159552323191,0.0,135.2159552323191,0.0,13.284019219247918,0.0,0.4388795447976966,0.0,5638.8081169534335,0.0,0.600229072147166,0.0,5.79142873033238,0.7967933274445193,0.4388795447976966,0.600229072147166,5.138206298828125,214.27470844423044
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,151,7.691212299644182,0.7925573806762696,0.6311523342132568,0.0,1.4328734104131018,0.0,1000.0,0.0,0.0,5.817583385783533,0.0,0.6026308096841126,0.0,135.91435980027723,0.0,135.91435980027723,0.0,28.732776980246268,0.0,0.40747619098833493,0.0,5881.09184749904,0.0,0.6026308096841126,0.0,5.817583385783533,0.8063098569958406,0.40747619098833493,0.6026308096841126,8.426690307617188,364.6276945449405
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,152,7.691225225911177,0.7922709794044495,0.6331910635232926,0.0,1.8206437408924103,0.0,1000.0,0.0,0.0,5.834478391100362,0.0,0.6002290721471659,0.0,135.5125831604004,0.0,135.5125831604004,0.0,23.285877561569215,0.0,0.4685212731361389,0.0,5786.582397226159,0.0,0.6002290721471659,0.0,5.834478391100362,0.810387972496877,0.4685212731361389,0.6002290721471659,5.420503326416016,231.46329588904632
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,153,7.691225225911177,0.7922291803359985,0.6340114787817002,0.0,1.202770808711648,0.0,1000.0,0.0,0.0,5.858297175337846,0.0,0.6004937914347117,0.0,135.3465092976888,0.0,135.3465092976888,0.0,12.469556252161661,0.0,0.3572975038550794,0.0,5542.638061532288,0.0,0.6004937914347117,0.0,5.858297175337846,0.8048430089039682,0.3572975038550794,0.6004937914347117,6.496632446289063,266.0466269535498
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,154,7.691225225911177,0.7923473796844482,0.6346459556818008,0.0,1.5886692535877227,0.0,1000.0,0.0,0.0,5.880688640330151,0.0,0.6002290721471661,0.0,135.2530908203125,0.0,135.2530908203125,0.0,24.922929573059083,0.0,0.4513437089323997,0.0,6045.18344107892,0.0,0.6002290721471661,0.0,5.880688640330151,0.8083098741164876,0.4513437089323997,0.6002290721471661,6.762654541015625,302.259172053946
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,155,7.691225225911177,0.7921673800945283,0.6358783593177796,0.0,1.5005656103961742,0.0,1000.0,0.0,0.0,5.90305722264356,0.0,0.600229072147166,0.0,135.5028551541842,0.0,135.5028551541842,0.0,24.479252510345898,0.0,0.44838016379911166,0.0,5702.7834544232655,0.0,0.600229072147166,0.0,5.90305722264356,0.8118031997706542,0.44838016379911166,0.600229072147166,7.046148468017578,296.5447396300099
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,156,7.691225225911177,0.7921549801826477,0.6368503814935684,0.0,1.4373196512460709,0.0,1000.0,0.0,0.0,5.926917589908944,0.0,0.6010331886400092,0.0,135.74175707499185,0.0,135.74175707499185,0.0,19.79622213045756,0.0,0.4243258919256429,0.0,5635.6721344112375,0.0,0.6010331886400092,0.0,5.926917589908944,0.8058980381870628,0.4243258919256429,0.6010331886400092,6.5156043395996095,270.5122624517394
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,157,7.691225225911177,0.7919843801259995,0.6379965240955353,0.0,1.4546850400374216,0.0,1000.0,0.0,0.0,5.9584350146104645,0.0,0.6008944144348415,0.0,135.60811166202322,0.0,135.60811166202322,0.0,32.68502339194803,0.0,0.38466207162641425,0.0,5938.644685098323,0.0,0.6008944144348415,0.0,5.9584350146104645,0.8040182510359187,0.38466207162641425,0.6008944144348415,9.221351593017578,403.827838586686
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,158,7.691225225911177,0.7922807803153992,0.6380494358539581,0.0,0.8268027512923531,0.0,1000.0,0.0,0.0,5.976209363804179,0.0,0.6025844534259248,0.0,135.838274748429,0.0,135.838274748429,0.0,9.177758600400841,0.0,0.21872263207383777,0.0,5571.358524850968,0.0,0.6025844534259248,0.0,5.976209363804179,0.8086949926080833,0.21872263207383777,0.6025844534259248,6.248560638427734,256.2824921431445
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,159,7.691225225911177,0.7920661811828613,0.6393328783512116,0.0,1.5434494228525595,0.0,1000.0,0.0,0.0,5.996003873393698,0.0,0.6002290721471659,0.0,135.34806268865412,0.0,135.34806268865412,0.0,20.68284390189431,0.0,0.44420760006389837,0.0,6040.302482084871,0.0,0.6002290721471659,0.0,5.996003873393698,0.807549674125517,0.44420760006389837,0.6002290721471659,5.955314758300781,265.77330921173433
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,160,7.691225225911177,0.7916865791082383,0.6412989940643311,0.0,1.2488239505328238,0.0,1000.0,0.0,0.0,6.022936822516406,0.0,0.6002412142870807,0.0,135.2939255658318,0.0,135.2939255658318,0.0,26.489630867453183,0.0,0.3667061256025644,0.0,5728.611599829284,0.0,0.6002412142870807,0.0,6.022936822516406,0.8135326600119419,0.3667061256025644,0.6002412142870807,9.199986938476563,389.5455887883913
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,161,7.691225225911177,0.7916627793312073,0.6415580388307571,0.0,1.1845722723266352,0.0,1000.0,0.0,0.0,6.0428813400648504,0.0,0.6002290721471659,0.0,135.4290943975034,0.0,135.4290943975034,0.0,14.599882955136506,0.0,0.33187378100726916,0.0,5537.125045692517,0.0,0.6002290721471659,0.0,6.0428813400648504,0.8167388216444909,0.33187378100726916,0.6002290721471659,6.229738342285156,254.70775210185573
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,162,7.691225225911177,0.7913903790712357,0.6435520561933518,0.0,1.6444327005495627,0.0,1000.0,0.0,0.0,6.075160095360861,0.0,0.6006996394210438,0.0,135.41101710001627,0.0,135.41101710001627,0.0,41.268566926320396,0.0,0.4309625780830781,0.0,5954.300723246619,0.0,0.6006996394210438,0.0,6.075160095360861,0.8182259510513297,0.4309625780830781,0.6006996394210438,9.749593231201171,428.7096520737566
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,163,7.691225225911177,0.7913915808200837,0.645220417022705,0.0,1.750158376019934,0.0,1000.0,0.0,0.0,6.093303092770624,0.0,0.6030913325599794,0.0,135.92335908309272,0.0,135.92335908309272,0.0,26.68522200377091,0.0,0.4585012010825069,0.0,5996.910344645323,0.0,0.6030913325599794,0.0,6.093303092770624,0.8220776013452257,0.4585012010825069,0.6030913325599794,6.252474517822265,275.8578758536849
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,164,7.691225225911177,0.7912191796302795,0.6461439572572708,0.0,1.873209534656434,0.0,1000.0,0.0,0.0,6.114964767320618,0.0,0.6002290721471659,0.0,135.49793715704055,0.0,135.49793715704055,0.0,26.861264137994674,0.0,0.44470649354514624,0.0,5624.500882416255,0.0,0.6002290721471659,0.0,6.114964767320618,0.8188624752406881,0.44470649354514624,0.6002290721471659,5.690913360595703,236.22903706148267
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,165,7.691225225911177,0.7912053797245026,0.6475555340051651,0.0,1.76706067721049,0.0,1000.0,0.0,0.0,6.134854897471622,0.0,0.6002290721471661,0.0,135.58001708984375,0.0,135.58001708984375,0.0,32.76622200012207,0.0,0.4145932903823753,0.0,5664.662962735122,0.0,0.6002290721471661,0.0,6.134854897471622,0.8269662116367921,0.4145932903823753,0.6002290721471661,6.5078408203125,271.9038222112859
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,166,7.691225225911177,0.7910809795856476,0.6490257009267807,0.0,1.7152907945215703,0.0,1000.0,0.0,0.0,6.149946345264758,0.0,0.6002290721471659,0.0,135.14449005126954,0.0,135.14449005126954,0.0,23.021449422836305,0.0,0.4414259858429432,0.0,5655.895999910691,0.0,0.6002290721471659,0.0,6.149946345264758,0.8323250289801429,0.4414259858429432,0.6002290721471659,5.405779602050782,226.23583999642764
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,167,7.696589645381254,0.7908805791139603,0.650059574007988,0.0,1.5216782838106155,0.0,1000.0,0.0,0.0,6.174712703750936,0.0,0.600229072147166,0.0,135.4571751185826,0.0,135.4571751185826,0.0,29.646217107772827,0.0,0.4495566854519503,0.0,6397.7976147083555,0.0,0.600229072147166,0.0,6.174712703750936,0.8271391955736093,0.4495566854519503,0.600229072147166,7.585601806640625,358.2766664236679
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,168,7.815645122434567,0.7909069800376892,0.6512168923616409,0.0,1.6319214127681874,0.0,1000.0,0.0,0.0,6.195980717788621,0.0,0.600229072147166,0.0,135.34972579390913,0.0,135.34972579390913,0.0,28.995628745467574,0.0,0.41255187105249475,0.0,6031.248881079116,0.0,0.600229072147166,0.0,6.195980717788621,0.8319816224808214,0.41255187105249475,0.600229072147166,7.308885192871093,325.68743957827223
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,169,7.815645122434567,0.7909465800523758,0.6513019251823425,0.0,0.9483918771147728,0.0,1000.0,0.0,0.0,6.214887106575912,0.0,0.6002290721471661,0.0,135.35759626116072,0.0,135.35759626116072,0.0,4.117012654032026,0.0,0.3353445902466774,0.0,6434.894763115704,0.0,0.6002290721471661,0.0,6.214887106575912,0.805698215646436,0.3353445902466774,0.6002290721471661,3.7900126953125,180.17705336723972
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,170,7.815645122434567,0.7906805819272995,0.6534533586502075,0.0,1.617403467297554,0.0,1000.0,0.0,0.0,6.234852452619978,0.0,0.6002290721471661,0.0,135.41556518554688,0.0,135.41556518554688,0.0,25.600436935424806,0.0,0.3885985365509987,0.0,5931.145436780491,0.0,0.6002290721471661,0.0,6.234852452619978,0.8119905993288449,0.3885985365509987,0.6002290721471661,6.770778259277344,296.5572718390246
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,171,7.815658048701563,0.7905165799856186,0.655263356924057,0.0,1.6270968407906334,0.0,1000.0,0.0,0.0,6.260137913447087,0.0,0.600229072147166,0.0,135.30909308071793,0.0,135.30909308071793,0.0,32.95302266088025,0.0,0.3992944696982359,0.0,5762.926398731442,0.0,0.600229072147166,0.0,6.260137913447087,0.8084235601955503,0.3992944696982359,0.600229072147166,7.847927398681641,334.24973112642357
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,172,7.815658048701563,0.7905941795110702,0.6559010585546493,0.0,1.1795721225164555,0.0,1000.0,0.0,0.0,6.282104487728006,0.0,0.600229072147166,0.0,135.38544605396413,0.0,135.38544605396413,0.0,16.144848258407027,0.0,0.3288388241910272,0.0,5902.178470778542,0.0,0.600229072147166,0.0,6.282104487728006,0.8106097963354327,0.3288388241910272,0.600229072147166,7.310814086914062,318.71763742204126
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,173,7.815658048701563,0.790591779589653,0.656968103647232,0.0,1.6480862750230652,0.0,1000.0,0.0,0.0,6.299674560202678,0.0,0.600229072147166,0.0,135.26187535336143,0.0,135.26187535336143,0.0,23.86800826223273,0.0,0.41273045559462745,0.0,6044.62033387509,0.0,0.600229072147166,0.0,6.299674560202678,0.8087971981828376,0.41273045559462745,0.600229072147166,5.139951263427735,229.69557268725345
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,174,7.821022468171638,0.7902697807550431,0.6590733261108398,0.0,1.708208779245615,0.0,1000.0,0.0,0.0,6.3287265318632375,0.0,0.600229072147166,0.0,135.43872593470982,0.0,135.43872593470982,0.0,43.893085316249305,0.0,0.3984925343522004,0.0,6123.251650195275,0.0,0.600229072147166,0.0,6.3287265318632375,0.8052235641289739,0.3984925343522004,0.600229072147166,9.480710815429687,428.62761551366935
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,175,7.821022468171638,0.7902741786241532,0.6597247009277344,0.0,1.4603677071010073,0.0,1000.0,0.0,0.0,6.353180975990587,0.0,0.6002290721471659,0.0,135.4031962076823,0.0,135.4031962076823,0.0,26.145095539093017,0.0,0.3866165427180628,0.0,5997.905101279914,0.0,0.6002290721471659,0.0,6.353180975990587,0.804803776543355,0.3866165427180628,0.6002290721471659,8.124191772460938,359.8743060767949
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,176,7.821022468171638,0.7899269791841507,0.6617641677856445,0.0,1.783194777627404,0.0,1000.0,0.0,0.0,6.3728840261015165,0.0,0.600229072147166,0.0,135.43920311560998,0.0,135.43920311560998,0.0,30.605007611788235,0.0,0.44834011943581015,0.0,6196.301553859857,0.0,0.600229072147166,0.0,6.3728840261015165,0.8068722076611783,0.44834011943581015,0.600229072147166,7.042838562011719,322.2076808007125
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,177,7.821022468171638,0.789862979888916,0.6628812687397003,0.0,1.67943990478913,0.0,1000.0,0.0,0.0,6.389567583952363,0.0,0.6002290721471661,0.0,135.23240089416504,0.0,135.23240089416504,0.0,30.53913414478302,0.0,0.4256410946448644,0.0,6071.36127371461,0.0,0.6002290721471661,0.0,6.389567583952363,0.8095811678506444,0.4256410946448644,0.6002290721471661,6.4911552429199215,291.4253411383013
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,178,7.945455290962023,0.7896225813627243,0.6646368551254273,0.0,2.144857621192932,0.0,1000.0,0.0,0.0,6.4033973514846,0.0,0.6002290721471659,0.0,135.33463516235352,0.0,135.33463516235352,0.0,41.08203010559082,0.0,0.5122268429026008,0.0,6114.456171554221,0.0,0.6002290721471659,0.0,6.4033973514846,0.8106843550317784,0.5122268429026008,0.6002290721471659,5.4133854064941405,244.5782468621689
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,179,7.945455290962023,0.7897255795001984,0.665670222401619,0.0,1.8019209021613711,0.0,1000.0,0.0,0.0,6.41827858499068,0.0,0.6002290721471659,0.0,135.4554225376674,0.0,135.4554225376674,0.0,24.293987001691544,0.0,0.41569960720482324,0.0,6331.465559719798,0.0,0.6002290721471659,0.0,6.41827858499068,0.8114799317424236,0.41569960720482324,0.6002290721471659,5.689127746582031,265.9215535082315
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,180,7.945455290962023,0.7895585805177688,0.6672079088687897,0.0,1.5655120785231702,0.0,1000.0,0.0,0.0,6.44073684524151,0.0,0.6002290721471661,0.0,135.4692440032959,0.0,135.4692440032959,0.0,33.80207967758179,0.0,0.42075732274679467,0.0,6158.536480039533,0.0,0.6002290721471661,0.0,6.44073684524151,0.8163177433077337,0.42075732274679467,0.6002290721471661,8.670031616210938,394.14633472253007
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,181,7.945455290962023,0.7894455804824829,0.6685163828134537,0.0,1.452205872961453,0.0,1000.0,0.0,0.0,6.455755201540404,0.0,0.6002290721471659,0.0,135.5075153169178,0.0,135.5075153169178,0.0,17.85485213143485,0.0,0.3959674240932578,0.0,6225.128098945484,0.0,0.6002290721471659,0.0,6.455755201540404,0.8173102403390974,0.3959674240932578,0.6002290721471659,5.6913156433105465,261.4553801557103
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,182,7.945455290962023,0.7892939786911011,0.6700522660017013,0.0,1.7946680957271206,0.0,1000.0,0.0,0.0,6.477640616693779,0.0,0.6002290721471659,0.0,135.49607652233493,0.0,135.49607652233493,0.0,44.47109357772335,0.0,0.4315769513768534,0.0,6206.588756806766,0.0,0.6002290721471659,0.0,6.477640616693779,0.8199421370373989,0.4315769513768534,0.6002290721471659,8.400756744384765,384.80850292201944
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,183,7.945455290962023,0.7889503788948059,0.6717314711809158,0.0,1.7089331660951887,0.0,1000.0,0.0,0.0,6.497851299963925,0.0,0.600229072147166,0.0,135.29373713902064,0.0,135.29373713902064,0.0,34.991188866751536,0.0,0.37902029550501276,0.0,5959.874037399393,0.0,0.600229072147166,0.0,6.497851299963925,0.8235020636473315,0.37902029550501276,0.600229072147166,7.576449279785156,333.752946094366
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,184,7.945455290962023,0.7890135816335678,0.6728268817663193,0.0,1.5057212918996812,0.0,1000.0,0.0,0.0,6.512914006436386,0.0,0.6002290721471659,0.0,135.3764450073242,0.0,135.3764450073242,0.0,16.7950501203537,0.0,0.3236797608435154,0.0,6467.962301015247,0.0,0.6002290721471659,0.0,6.512914006436386,0.8240204676278555,0.3236797608435154,0.6002290721471659,5.415057800292969,258.7184920406099
noise-game,scale,fashion_mnist,42,500,0,1.1,1.0,0.05,iid,1.0,99999,185,8.069888113752407,0.7890143790245057,0.6739175041913986,0.0,1.611997660679313,0.0,1000.0,0.0,0.0,6.531526602389673,0.0,0.600229072147166,0.0,135.33283292330228,0.0,135.33283292330228,0.0,27.448296546936035,0.0,0.41156479114523303,0.0,6244.946118262515,0.0,0.600229072147166,0.0,6.531526602389673,0.8305451538624575,0.41156479114523303,0.600229072147166,7.037307312011719,324.73719814965085
